id,cluster,corrected_cluster,label
273656,4,4,26466207
59846,3,3,70483417
95102,1,1,62014378
254660,4,4,62225416
71952,4,2,15256249
78962,1,1,31527279
130076,1,1,62014378
174199,4,4,15103694
99323,1,1,90386222
43418,3,3,75652382
303865,4,4,24683694
291621,4,4,26466207
111169,1,1,62014378
282071,4,4,62225416
185744,4,4,62225416
235226,4,4,23255817
246852,4,4,24683694
235439,4,4,62225416
183928,4,4,62225416
18916,3,3,70483417
302075,4,4,23255817
146057,1,1,62014378
4577,3,3,55364435
160991,3,3,19888903
86445,1,1,90386222
295981,4,4,62225416
104576,1,1,90386222
290696,4,4,14119474
143720,1,1,62014378
123134,1,1,62014378
100995,1,1,90386222
305202,4,4,15103694
32712,3,3,40019202
66600,3,3,75986657
32852,3,3,75652382
171213,3,3,74777746
194207,4,4,64963739
251933,4,4,62225416
211765,4,4,14119474
28314,3,3,55364435
212214,4,4,15103694
162849,3,3,19888903
174692,2,4,62225416
33148,3,3,75986657
175818,4,4,24683694
295513,4,4,62225416
275153,4,4,62225416
205831,4,4,15103694
203311,4,4,15103694
87583,1,1,31527279
280532,4,4,62225416
242737,4,4,62225416
231769,4,4,62225416
277999,4,4,26466207
117349,1,1,31527279
247793,4,4,26466207
265006,4,4,24683694
108327,1,1,62014378
275346,4,4,62225416
100840,1,1,62014378
158508,3,3,32036533
195807,4,4,62225416
286466,4,4,14119474
22847,2,2,15256249
47540,3,3,75986657
98247,1,1,90386222
129055,1,1,68395620
175608,4,4,64963739
100375,1,1,62014378
252579,4,4,15103694
39133,3,3,83450130
265059,4,4,26466207
22549,3,3,83450130
221563,4,4,62225416
167979,3,3,74777746
283505,4,4,15103694
104194,1,1,62014378
2817,2,3,34183981
299556,4,4,24683694
237331,4,4,62225416
17773,3,3,55364435
254851,4,4,33633783
288145,4,4,24683694
34013,3,3,75986657
31915,3,3,10964686
202,3,3,80504125
184984,4,4,15103694
199212,4,4,15103694
294282,4,4,62225416
152491,1,1,90386222
267287,4,4,15103694
234065,4,4,26466207
31037,2,2,15256249
233984,4,4,15103694
94037,1,1,31527279
49514,3,3,40019202
216099,1,4,62225416
55379,3,3,50011542
70424,3,3,50011542
8360,3,3,75652382
85072,1,1,68395620
38571,3,3,70483417
108746,1,1,62014378
272044,4,4,14119474
109271,1,1,90386222
185711,4,4,62225416
24954,3,3,75652382
206984,4,4,62225416
166686,3,3,37206695
7682,3,3,75652382
62714,3,3,75652382
224797,4,4,26466207
191259,4,4,26466207
229211,4,4,33633783
9486,3,3,75986657
1644,1,3,47140557
261168,4,4,62225416
91374,1,1,62014378
41054,3,3,75986657
232072,4,4,23255817
170335,3,3,65142471
301574,4,4,62225416
41734,3,3,50011542
109825,1,1,62014378
153590,1,1,62014378
234813,4,4,15103694
132331,1,1,90386222
159392,3,3,19888903
14609,3,3,83450130
225649,4,4,15103694
252079,4,4,15103694
238565,4,4,33633783
290145,4,4,33633783
52448,3,3,50011542
63562,3,3,55364435
201866,4,4,62225416
121396,1,1,90386222
33253,2,2,15256249
20972,3,3,50011542
3497,3,3,12076452
70816,3,3,50011542
45161,3,2,15256249
246460,4,4,15103694
262152,4,4,15103694
215860,4,4,26466207
242852,4,4,26466207
149236,1,1,62014378
160898,3,3,19888903
243597,4,4,26466207
135683,1,1,90386222
2046,3,3,75313326
181053,4,4,26466207
120202,1,1,90386222
112230,1,1,62014378
58424,3,3,40019202
63631,3,3,75986657
53275,3,3,40019202
128238,1,1,90386222
82642,1,1,62014378
100838,1,1,62014378
224660,4,4,14119474
198125,4,4,15103694
210302,4,4,15103694
185782,4,4,62225416
101667,1,1,62014378
28105,3,3,70483417
141923,1,1,62014378
297478,4,4,62225416
174688,4,4,15103694
67736,3,3,10964686
209868,4,4,26466207
43291,3,3,70483417
245523,4,4,62225416
41019,3,3,10964686
152864,1,1,90386222
192805,4,4,62225416
23604,3,3,10964686
134108,1,1,62014378
93409,1,1,62014378
272696,4,4,62225416
163474,2,2,20200178
40717,3,3,40019202
125481,1,1,68395620
135709,1,1,68395620
122030,1,1,62014378
122292,1,1,90386222
29500,3,3,50011542
91033,1,1,62014378
224812,4,4,14119474
87697,1,1,90386222
128886,1,1,62014378
285391,4,4,62225416
45536,3,3,10964686
123737,1,1,62014378
78571,1,1,31527279
243228,4,4,62225416
31557,3,3,50011542
44022,3,3,83450130
267087,4,4,62225416
290671,4,4,62225416
101940,1,1,62014378
63483,3,3,70483417
54583,3,3,75652382
121736,1,1,62014378
289904,4,4,14119474
49243,3,3,75652382
72975,3,3,55364435
171654,3,3,65142471
290690,4,4,26466207
26827,3,3,10964686
214462,4,4,14119474
201813,4,4,14119474
130087,1,1,62014378
110728,1,1,90386222
180826,4,4,62225416
203639,4,4,24683694
4362,3,3,55364435
165754,3,3,6661858
44436,3,3,75986657
233170,4,4,15103694
40044,3,3,50011542
30604,3,3,55364435
121460,1,1,62014378
132891,1,1,90386222
211515,4,4,62225416
192667,4,4,62225416
222229,4,4,64963739
230972,4,4,26466207
36751,3,3,40019202
70366,3,3,10964686
270799,4,4,62225416
221706,4,4,62225416
38393,3,3,40019202
64854,3,3,70483417
199268,4,4,62225416
17204,3,3,40019202
94545,1,1,62014378
63151,3,3,10964686
112999,1,1,62014378
51064,3,3,83450130
123894,1,1,62014378
41937,3,3,50011542
162191,3,3,19888903
59015,3,3,75986657
88026,1,1,62014378
100419,1,1,90386222
117860,1,1,68395620
159448,3,3,19888903
186581,4,4,15103694
264977,4,4,15103694
15869,3,3,55364435
248480,4,4,33633783
145814,1,1,62014378
81069,1,1,62014378
105856,1,1,31527279
83176,1,1,90386222
20834,3,3,75652382
161304,3,3,32369775
6513,3,3,75986657
36448,3,3,10964686
22519,3,3,50011542
7735,3,3,75986657
252393,4,4,15103694
269196,4,4,15103694
204028,4,4,62225416
32865,3,3,55364435
235346,4,4,15103694
47463,3,3,55364435
225599,4,4,14119474
118903,1,1,62014378
167775,3,3,65142471
149397,1,1,90386222
270746,4,4,24683694
193593,4,4,26466207
274890,4,4,24683694
188059,4,4,62225416
248966,4,4,26466207
56585,3,3,75652382
49639,3,3,83450130
128945,1,1,62014378
170690,3,3,6661858
284579,4,4,62225416
149899,1,1,90386222
50556,3,3,83450130
167108,3,3,23659574
222942,4,4,26466207
273794,4,4,26466207
33631,3,3,75652382
259172,4,4,15103694
119292,1,1,90386222
210303,4,4,15103694
243613,4,4,62225416
118728,1,1,90386222
250944,4,4,24683694
94502,1,1,90386222
110630,1,1,90386222
154462,3,3,67716412
145509,1,1,62014378
232509,4,4,15103694
7796,3,3,70483417
140369,1,1,90386222
157243,3,3,67716412
191440,4,4,62225416
239523,4,4,26466207
135247,1,1,90386222
219910,4,4,64963739
3529,2,3,12076452
158122,3,3,19888903
296910,4,4,14119474
173188,3,3,23659574
71710,3,3,40019202
158467,3,3,19888903
163635,3,2,85864573
234306,4,4,62225416
164900,3,3,43338066
287814,4,4,14119474
48798,3,3,70483417
58358,3,3,75652382
210101,4,4,26466207
285086,4,4,26466207
210729,4,4,26466207
290624,4,4,62225416
127677,1,1,62014378
12376,3,3,83450130
210197,4,4,26466207
150390,1,1,90386222
97897,1,1,62014378
30107,3,3,83450130
213709,4,4,15103694
2537,3,3,91097190
295631,4,4,15103694
304225,4,4,62225416
34473,3,3,83450130
65905,3,3,50011542
49760,3,3,70483417
2145,2,3,75313326
163009,3,3,19888903
128292,1,1,90386222
150558,1,1,62014378
245158,4,4,62225416
272401,4,4,62225416
39864,3,3,75986657
251666,4,4,26466207
217384,4,4,15103694
296522,4,4,15103694
232637,4,4,15103694
210576,4,4,15103694
255406,4,4,15103694
14592,3,3,50011542
98657,1,1,68395620
145594,1,1,62014378
178160,4,4,62225416
7992,3,3,10964686
289825,4,4,14119474
293155,4,4,62225416
186812,4,4,26466207
210158,4,4,62225416
253090,4,4,26466207
64856,3,3,75986657
115855,1,1,90386222
302733,4,4,62225416
145751,1,1,62014378
13330,3,3,10964686
180033,4,4,15103694
43365,3,3,10964686
145644,1,1,62014378
302652,4,4,24683694
296233,4,4,62225416
286089,4,4,62225416
251080,4,4,15103694
67198,3,3,75652382
228452,4,4,62225416
98574,1,1,62014378
225963,4,4,15103694
38083,3,3,83450130
81953,1,1,62014378
94270,1,1,90386222
113036,1,1,90386222
265067,4,4,15103694
206523,4,4,62225416
89539,1,1,62014378
195705,4,4,33633783
177294,4,4,14119474
134307,1,1,62014378
292600,4,4,15103694
67165,3,3,55364435
179399,4,4,15103694
77948,1,1,90386222
163710,2,2,20200178
86002,1,1,62014378
14197,3,3,55364435
293300,4,4,26466207
44100,3,3,40019202
159576,3,3,19888903
176601,4,4,24683694
221098,4,4,33633783
192492,4,4,24683694
36413,4,2,15256249
247358,4,4,62225416
10457,3,3,50011542
116325,1,1,62014378
14663,3,3,55364435
260353,4,4,15103694
76412,1,1,62014378
188424,4,4,26466207
76946,1,1,62014378
134936,1,1,62014378
172894,3,3,92257871
13594,3,3,83450130
288313,4,4,15103694
64802,3,2,15256249
283809,4,4,62225416
279914,4,4,14119474
266502,4,4,26466207
77552,1,1,62014378
141057,1,1,68395620
14927,3,2,15256249
40510,3,3,40019202
4617,3,3,40019202
43237,3,3,75652382
165958,3,3,65142471
240333,4,4,14119474
302293,4,4,23255817
20060,3,3,75652382
275168,4,4,15103694
138520,1,1,31527279
204990,4,4,24683694
224664,4,4,14119474
195107,4,4,62225416
277668,4,4,62225416
12505,3,3,50011542
14607,3,3,75986657
245218,4,4,15103694
249309,4,4,62225416
190424,4,4,15103694
100666,1,1,90386222
264472,4,4,62225416
160057,3,3,19888903
182087,4,4,64963739
285374,4,4,15103694
171674,3,3,37206695
246788,4,4,62225416
43801,3,3,75986657
182432,4,4,15103694
41779,3,3,75652382
96498,1,1,62014378
182749,4,4,26466207
180819,4,4,15103694
228029,4,4,26466207
202249,4,4,62225416
47389,3,3,83450130
243843,4,4,14119474
283336,4,4,33633783
175963,4,4,62225416
207986,4,4,33633783
91839,1,1,62014378
162063,3,3,98460345
218925,4,4,62225416
123681,1,1,62014378
194120,4,4,62225416
180394,4,4,26466207
80639,1,1,62014378
11534,3,3,83450130
119338,1,1,62014378
190925,4,4,26466207
74588,3,3,75986657
222342,4,4,15103694
182743,4,4,62225416
37280,3,3,50011542
71781,3,3,55364435
121111,1,1,62014378
242324,4,4,62225416
266842,4,4,14119474
170117,3,3,23659574
51779,3,3,50011542
106962,1,1,90386222
187515,4,4,26466207
112431,1,1,31527279
18518,3,3,55364435
161701,3,3,19888903
8925,3,3,75986657
183437,4,4,62225416
18218,3,3,70483417
206642,4,4,33633783
239503,4,4,62225416
211593,4,4,33633783
148346,1,1,31527279
41803,3,3,83450130
58155,3,3,10964686
207967,4,4,14119474
165229,3,3,37206695
23043,3,3,40019202
127169,1,1,62014378
172150,3,3,43338066
223886,4,4,24683694
216450,4,4,62225416
211336,4,4,26466207
78635,1,1,62014378
205991,4,4,62225416
52908,3,3,70483417
281692,4,4,15103694
83427,1,1,31527279
26515,3,3,83450130
204614,4,4,26466207
184532,4,4,62225416
112622,1,1,90386222
113017,1,1,62014378
302930,4,4,24683694
244676,4,4,26466207
105712,1,1,90386222
227900,4,4,62225416
73398,3,3,50011542
67851,3,3,50011542
84089,1,1,31527279
200489,4,4,33633783
43269,3,3,40019202
235745,4,4,62225416
270728,4,4,64963739
258105,4,4,24683694
37825,3,3,83450130
193210,4,4,24683694
181917,4,4,23255817
145607,1,1,62014378
11198,3,3,10964686
149043,1,1,62014378
297785,4,4,15103694
171125,3,3,77329636
279679,4,4,24683694
209035,4,4,15103694
153315,1,1,62014378
6280,3,3,75986657
83484,1,1,31527279
61281,3,3,75986657
8726,3,3,10964686
292289,4,4,24683694
85608,1,1,62014378
165090,3,3,74777746
182668,4,4,26466207
226003,4,4,62225416
8994,3,3,70483417
113511,1,1,90386222
259572,4,4,15103694
238350,4,4,64963739
92554,1,1,62014378
210267,4,4,15103694
233512,4,4,33633783
191205,1,4,14119474
60597,3,3,83450130
57785,2,2,15256249
92311,1,1,62014378
123685,1,1,62014378
129894,1,1,90386222
247224,4,4,62225416
19431,3,3,83450130
273878,4,4,62225416
233162,4,4,62225416
200507,4,4,62225416
245592,4,4,14119474
156846,3,3,67716412
273675,4,4,33633783
221457,4,4,64963739
36565,3,3,40019202
50841,3,3,50011542
109764,1,1,62014378
255436,4,4,62225416
236687,4,4,26466207
232666,4,4,62225416
212143,4,4,62225416
21758,3,3,83450130
236302,4,4,15103694
259915,4,4,33633783
229645,4,4,62225416
239436,4,4,15103694
56535,3,2,15256249
111215,1,1,62014378
104228,1,1,90386222
6899,3,3,75986657
211050,4,4,14119474
171133,3,3,37206695
120123,1,1,31527279
243106,4,4,64963739
125252,1,1,90386222
170587,3,3,77329636
134851,1,1,31527279
106476,1,1,62014378
27915,3,3,75652382
301897,4,4,15103694
289827,4,4,26466207
19716,3,3,40019202
218742,4,4,26466207
122975,1,1,90386222
300511,4,4,33633783
295942,4,4,62225416
230597,4,4,15103694
58351,3,3,75652382
224823,4,4,15103694
96677,1,1,62014378
113522,1,1,31527279
278172,4,4,62225416
123434,1,1,31527279
274311,4,4,62225416
139612,1,1,90386222
234443,4,4,23255817
150849,1,1,62014378
250883,4,4,15103694
123971,1,1,62014378
298701,4,4,23255817
153880,1,1,62014378
31269,3,3,55364435
81325,1,1,90386222
7563,3,3,40019202
203563,4,4,62225416
9194,2,2,15256249
29647,3,3,10964686
168537,3,3,43338066
56112,3,3,75652382
212758,4,4,62225416
54422,3,3,40019202
71837,3,3,50011542
187519,4,4,24683694
243198,4,4,15103694
122110,1,1,90386222
10021,3,3,55364435
157247,4,3,67716412
200487,4,4,62225416
32125,3,3,50011542
86529,1,1,62014378
293680,4,4,24683694
261608,4,4,64963739
89820,1,1,62014378
44250,3,2,15256249
171266,3,3,74777746
12363,3,3,10964686
141702,1,1,62014378
234301,4,4,62225416
24860,3,3,10964686
276463,4,4,62225416
222016,4,4,15103694
170766,3,3,77329636
7051,3,3,75652382
20500,3,3,40019202
262813,4,4,62225416
148342,1,1,90386222
93749,1,1,90386222
54680,3,3,83450130
246434,4,4,26466207
218890,4,4,62225416
238387,4,4,14119474
244803,4,4,33633783
240539,4,4,26466207
65088,3,3,40019202
165519,3,3,43338066
27628,3,3,40019202
186517,4,4,62225416
152668,1,1,62014378
100316,1,1,68395620
220049,4,4,62225416
178995,4,4,15103694
227128,4,4,15103694
45410,3,3,70483417
148066,1,1,62014378
58881,3,3,83450130
102909,1,1,62014378
163387,3,3,19888903
87622,1,1,90386222
256491,4,4,33633783
233311,4,4,62225416
245174,4,4,62225416
104092,4,1,31527279
252220,4,4,62225416
68535,3,3,10964686
122448,1,1,62014378
209651,4,4,33633783
159176,3,3,32036533
246661,4,4,62225416
220556,4,4,62225416
204201,4,4,15103694
153691,1,1,31527279
22009,3,3,75986657
13351,2,2,15256249
63080,3,3,83450130
153379,1,1,90386222
100707,1,1,68395620
189453,4,4,26466207
76477,1,1,90386222
271303,4,4,62225416
303040,4,4,62225416
249641,4,4,26466207
117424,1,1,31527279
251113,4,4,15103694
143138,1,1,62014378
137282,1,1,62014378
272730,4,4,62225416
834,4,3,80504125
82601,1,1,62014378
162119,3,3,19888903
15352,3,3,83450130
269762,4,4,62225416
87116,1,1,90386222
220129,4,4,23255817
192597,4,4,15103694
43141,3,3,75986657
234409,4,4,24683694
84450,1,1,62014378
273251,4,4,24683694
240203,4,4,26466207
192227,4,4,62225416
173180,3,3,43338066
162634,3,3,19888903
281037,4,4,62225416
97943,1,1,90386222
232700,4,4,15103694
256756,4,4,15103694
239806,4,4,62225416
183271,4,4,15103694
261628,4,4,26466207
154436,3,3,67716412
78080,1,1,62014378
191131,4,4,26466207
126916,1,1,31527279
23184,3,3,10964686
188453,4,4,62225416
176947,4,4,15103694
149004,1,1,62014378
11564,3,3,40019202
23243,3,3,75986657
299084,4,4,62225416
163432,3,3,19888903
251248,4,4,26466207
288425,4,4,15103694
233704,4,4,62225416
114268,1,1,62014378
138134,1,1,90386222
48194,3,3,83450130
45756,3,3,83450130
181861,4,4,15103694
107817,1,1,90386222
87350,1,1,62014378
173326,3,3,77329636
269832,4,4,62225416
238639,4,4,62225416
42786,3,3,50011542
103286,1,1,62014378
231072,4,4,33633783
97140,1,1,62014378
128844,1,1,90386222
37297,3,3,75652382
288014,4,4,15103694
10664,3,3,50011542
77297,1,1,68395620
36155,3,3,83450130
56591,3,3,83450130
140098,1,1,90386222
53362,3,3,10964686
202200,4,4,33633783
280108,4,4,15103694
288750,4,4,14119474
184277,4,4,14119474
288989,4,4,23255817
275007,4,4,62225416
171547,3,3,92257871
75310,3,3,75652382
148153,1,1,68395620
274319,4,4,15103694
240177,4,4,62225416
28046,2,2,15256249
228183,4,4,23255817
87990,1,1,62014378
298478,4,4,26466207
190151,4,4,15103694
130154,1,1,62014378
214894,4,4,15103694
109567,1,1,62014378
9016,3,3,55364435
166324,3,3,65142471
220237,4,4,14119474
193630,4,4,15103694
87910,1,1,90386222
282210,4,4,15103694
136291,1,1,90386222
176065,4,4,24683694
96680,1,1,90386222
123192,1,1,90386222
234164,4,4,62225416
181924,4,4,15103694
114926,1,1,90386222
289869,4,4,62225416
57937,3,3,55364435
150750,1,1,90386222
75529,3,3,75652382
245778,4,4,62225416
205240,4,4,64963739
34592,3,3,10964686
222331,4,4,15103694
116709,1,1,62014378
128346,1,1,90386222
1356,3,3,75477331
95942,1,1,90386222
47305,3,3,40019202
277354,4,4,62225416
232759,4,4,62225416
118734,1,1,31527279
188871,4,4,62225416
99488,1,1,62014378
87970,1,1,62014378
7615,3,3,50011542
182049,4,4,15103694
144031,1,1,90386222
61496,2,2,15256249
79388,1,1,90386222
262214,4,4,62225416
4971,3,3,70483417
32670,3,3,10964686
184918,4,4,62225416
266060,4,4,62225416
100781,1,1,62014378
1380,3,3,12076452
66169,3,3,83450130
284775,4,4,62225416
163177,3,3,19888903
244598,4,4,62225416
37702,3,3,40019202
216330,4,4,33633783
13896,3,3,75986657
153084,1,1,62014378
248186,4,4,62225416
217561,4,4,33633783
224783,4,4,26466207
235735,4,4,24683694
230575,4,4,64963739
292416,4,4,26466207
230686,4,4,62225416
211032,4,4,62225416
79691,1,1,62014378
100166,1,1,62014378
89686,1,1,62014378
240879,4,4,15103694
217832,4,4,62225416
99821,1,1,90386222
143869,1,1,90386222
6062,3,2,15256249
260030,4,4,26466207
41931,3,3,70483417
181531,4,4,62225416
214779,4,4,15103694
75105,3,3,83450130
273491,4,4,62225416
255947,4,4,62225416
204573,4,4,62225416
176607,4,4,62225416
299637,4,4,26466207
118471,1,1,31527279
135998,1,1,31527279
124029,1,1,62014378
120672,1,1,90386222
115213,1,1,90386222
222171,4,4,62225416
252177,4,4,24683694
89456,1,1,62014378
68966,3,3,70483417
155294,2,3,67716412
260082,4,4,15103694
201379,4,4,26466207
198709,4,4,14119474
150921,1,1,68395620
223517,4,4,62225416
4307,3,3,83450130
11478,3,3,75652382
100539,1,1,62014378
170199,3,3,74777746
62035,3,3,55364435
129828,1,1,62014378
150526,1,1,62014378
7043,3,3,83450130
262536,4,4,15103694
110464,1,1,62014378
298577,4,4,15103694
13421,2,2,15256249
58942,3,3,83450130
296574,4,4,26466207
17200,3,3,55364435
97240,1,1,62014378
281195,4,4,15103694
31877,3,3,75986657
168227,3,3,74777746
241007,4,4,64963739
218488,4,4,14119474
98918,1,1,62014378
137317,1,1,68395620
41203,3,3,83450130
159112,3,3,19888903
246999,4,4,33633783
99075,1,1,62014378
54977,3,3,10964686
75115,2,2,15256249
58182,3,3,40019202
133497,1,1,68395620
292024,4,4,15103694
29036,3,3,83450130
103322,1,1,90386222
264093,4,4,33633783
146299,1,1,62014378
179020,4,4,15103694
102216,1,1,68395620
25263,3,3,40019202
173720,4,4,15103694
228155,4,4,26466207
146653,1,1,62014378
120529,1,1,62014378
88675,1,1,90386222
275049,4,4,15103694
153131,1,1,90386222
105894,1,1,31527279
287523,4,4,62225416
281934,4,4,14119474
46381,3,3,50011542
80489,4,1,62014378
202812,4,4,64963739
80102,1,1,62014378
304961,4,4,62225416
255633,4,4,15103694
173704,4,4,33633783
135837,1,1,62014378
94641,1,1,68395620
17512,3,3,10964686
258928,4,4,62225416
21987,3,3,70483417
217494,4,4,62225416
198863,4,4,62225416
246143,4,4,62225416
161467,3,3,9410583
2981,3,3,79051840
55097,3,3,55364435
8478,3,3,50011542
193443,4,4,26466207
60087,3,3,75986657
209752,4,4,24683694
158725,3,3,98460345
15082,3,3,40019202
62356,3,3,40019202
234985,4,4,64963739
154189,3,3,93429558
4767,3,2,15256249
255408,4,4,26466207
190773,4,4,23255817
292152,4,4,62225416
150793,1,1,90386222
6834,3,3,40019202
47884,3,3,10964686
147962,1,1,62014378
282090,4,4,23255817
144145,1,1,90386222
110319,1,1,62014378
43259,3,3,10964686
77443,1,1,62014378
210363,4,4,26466207
254676,4,4,62225416
237678,4,4,23255817
263191,4,4,62225416
43884,3,3,50011542
52813,3,3,55364435
200851,4,4,24683694
188416,4,4,24683694
37877,3,3,75652382
178688,4,4,62225416
136021,1,1,90386222
73117,3,3,75652382
20750,2,2,15256249
155312,3,3,67716412
44400,2,2,15256249
97260,1,1,62014378
165082,3,3,74777746
164969,3,3,37206695
261032,4,4,64963739
274371,4,4,14119474
193885,4,4,15103694
190840,4,4,15103694
181130,4,4,62225416
198057,4,4,24683694
172757,3,3,43338066
295878,4,4,62225416
16718,3,3,83450130
104058,1,1,62014378
98985,1,1,62014378
287415,4,4,62225416
294688,4,4,62225416
78262,1,1,90386222
177046,4,4,15103694
105106,1,1,62014378
202428,4,4,24683694
153334,1,1,90386222
28778,3,2,15256249
149699,1,1,62014378
152438,1,1,90386222
224731,4,4,62225416
169349,3,3,37206695
272914,4,4,62225416
235099,4,4,64963739
129391,1,1,90386222
244378,4,4,62225416
164710,3,3,65142471
151083,1,1,68395620
229831,4,4,15103694
157186,3,3,67716412
145053,1,1,68395620
281946,4,4,15103694
127440,1,1,62014378
64088,3,3,75652382
92401,1,1,68395620
280269,4,4,64963739
216817,4,4,62225416
214408,4,4,15103694
190454,4,4,24683694
58453,3,3,83450130
8842,3,3,83450130
226385,4,4,62225416
246138,4,4,14119474
230206,4,4,62225416
39870,2,2,15256249
251662,4,4,62225416
117088,1,1,90386222
